,id,date,employee,action,frame,seconds
3278,4534,2022-05-27 16:42:20,11,5.0,434199.0,17367.96
3279,4535,2022-05-27 16:42:22,11,8.0,434249.0,17369.96
3280,4536,2022-05-27 16:42:39,11,18.0,434674.0,17386.96
3281,4537,2022-05-27 16:42:45,11,8.0,434825.0,17393.0
3282,4538,2022-05-27 16:43:28,11,18.0,435259.0,17410.36
3283,4539,2022-05-27 16:44:01,0,18.0,436084.0,17443.36
3284,4540,2022-05-27 16:44:04,11,8.0,436159.0,17446.36
3285,4541,2022-05-27 16:44:10,0,3.0,436309.0,17452.36
3286,4542,2022-05-27 16:45:04,0,13.0,436560.0,17462.4
3287,4543,2022-05-27 16:45:16,0,8.0,436860.0,17474.4
3288,4544,2022-05-27 16:45:44,11,18.0,437120.0,17484.8
3289,4545,2022-05-27 16:45:51,11,8.0,437294.0,17491.76
3290,4546,2022-05-27 16:45:58,11,18.0,437469.0,17498.76
3291,4547,2022-05-27 16:46:04,11,5.0,437619.0,17504.76
3292,4548,2022-05-27 16:46:54,11,15.0,437849.0,17513.96
3293,4549,2022-05-27 16:47:01,11,8.0,438025.0,17521.0
3294,4550,2022-05-27 16:47:11,11,18.0,438234.0,17529.36
3295,4551,2022-05-27 16:47:14,11,18.0,438309.0,17532.36
3296,4552,2022-05-27 16:47:38,0,18.0,438910.0,17556.4
3297,4553,2022-05-27 16:47:40,0,18.0,438960.0,17558.4
3298,4554,2022-05-27 16:47:42,0,18.0,439010.0,17560.4
3299,4555,2022-05-27 16:47:44,0,18.0,439060.0,17562.4
3300,4556,2022-05-27 16:47:50,11,5.0,439210.0,17568.4
3301,4557,2022-05-27 16:47:51,11,5.0,439235.0,17569.4
3302,4558,2022-05-27 16:47:57,0,5.0,439385.0,17575.4
3303,4559,2022-05-27 16:47:58,0,5.0,439410.0,17576.4
3304,4560,2022-05-27 16:48:01,0,5.0,439485.0,17579.4
3305,4561,2022-05-27 16:48:05,0,5.0,439585.0,17583.4
3306,4562,2022-05-27 16:49:05,0,14.0,0.0,0.0
3307,4563,2022-05-27 16:49:54,5,14.0,440450.0,17618.0
3308,4564,2022-05-27 16:50:08,0,15.0,440800.0,17632.0
3309,4565,2022-05-27 16:50:17,0,3.0,441025.0,17641.0
3310,4566,2022-05-27 16:50:18,0,13.0,441050.0,17642.0
3311,4567,2022-05-27 16:50:20,0,3.0,441100.0,17644.0
3312,4568,2022-05-27 16:50:24,5,4.0,441200.0,17648.0
3313,4569,2022-05-27 16:50:34,5,14.0,441450.0,17658.0
3314,4570,2022-05-27 16:50:49,5,8.0,441824.0,17672.96
3315,4571,2022-05-27 16:51:10,5,18.0,442349.0,17693.96
3316,4572,2022-05-27 16:51:21,5,2.0,442624.0,17704.96
3317,4573,2022-05-27 16:51:25,0,2.0,442724.0,17708.96
3318,4574,2022-05-27 16:51:56,0,13.0,442979.0,17719.16
3319,4575,2022-05-27 16:52:07,0,8.0,443254.0,17730.16
3320,4576,2022-05-27 16:52:17,5,12.0,443505.0,17740.2
3321,4577,2022-05-27 16:52:17,0,18.0,443505.0,17740.2
3322,4578,2022-05-27 16:52:19,0,12.0,443555.0,17742.2
3323,4579,2022-05-27 16:52:22,3,12.0,443630.0,17745.2
3324,4580,2022-05-27 16:52:29,0,8.0,443805.0,17752.2
3325,4581,2022-05-27 16:52:40,3,5.0,444080.0,17763.2
3326,4582,2022-05-27 16:52:49,0,18.0,444305.0,17772.2
3327,4583,2022-05-27 16:52:54,5,2.0,444430.0,17777.2
3328,4584,2022-05-27 16:53:03,0,5.0,444654.0,17786.16
3329,4585,2022-05-27 16:53:05,5,12.0,444704.0,17788.16
3330,4586,2022-05-27 16:53:21,0,5.0,445104.0,17804.16
3331,4587,2022-05-27 16:53:23,5,5.0,445154.0,17806.16
3332,4588,2022-05-27 16:53:26,0,15.0,445229.0,17809.16
3333,4589,2022-05-27 16:53:29,0,15.0,445304.0,17812.16
3334,4590,2022-05-27 16:53:45,0,8.0,445704.0,17828.16
3335,4591,2022-05-27 16:53:46,0,8.0,445729.0,17829.16
3336,4592,2022-05-27 16:56:50,0,18.0,445969.0,17838.76
3337,4593,2022-05-27 16:56:52,0,18.0,446019.0,17840.76
3338,4594,2022-05-27 16:57:13,0,5.0,446545.0,17861.8
3339,4595,2022-05-27 16:57:14,0,5.0,446570.0,17862.8
3340,4596,2022-05-27 16:57:46,3,15.0,446790.0,17871.6
3341,4597,2022-05-27 16:57:48,5,15.0,446840.0,17873.6
3342,4598,2022-05-27 16:57:51,5,4.0,446915.0,17876.6
3343,4599,2022-05-27 16:57:53,0,15.0,446964.0,17878.56
3344,4600,2022-05-27 16:57:58,0,15.0,447089.0,17883.56
3345,4601,2022-05-27 16:57:59,0,4.0,447114.0,17884.56
3346,4602,2022-05-27 16:57:59,5,2.0,447114.0,17884.56
3347,4603,2022-05-27 16:58:01,0,4.0,447164.0,17886.56
3348,4604,2022-05-27 16:58:04,0,14.0,447239.0,17889.56
3349,4605,2022-05-27 16:59:01,0,14.0,448284.0,17931.36
3350,4606,2022-05-27 16:59:03,0,5.0,448334.0,17933.36
3351,4607,2022-05-27 16:59:08,0,4.0,448459.0,17938.36
3352,4608,2022-05-27 16:59:34,0,14.0,448950.0,17958.0
3353,4609,2022-05-27 16:59:39,5,14.0,449075.0,17963.0
3354,4610,2022-05-27 16:59:54,5,8.0,449450.0,17978.0
3355,4611,2022-05-27 17:00:01,5,18.0,449625.0,17985.0
3356,4612,2022-05-27 17:00:06,5,8.0,449750.0,17990.0
3357,4613,2022-05-27 17:00:16,5,18.0,450000.0,18000.0
3358,4614,2022-05-27 17:00:45,5,8.0,450724.0,18028.96
3359,4615,2022-05-27 17:00:51,0,8.0,450874.0,18034.96
3360,4616,2022-05-27 17:01:01,5,18.0,451124.0,18044.96
3361,4617,2022-05-27 17:01:02,0,18.0,451149.0,18045.96
3362,4618,2022-05-27 17:01:19,0,2.0,451574.0,18062.96
3363,4619,2022-05-27 17:01:21,5,2.0,451625.0,18065.0
3364,4620,2022-05-27 17:01:46,0,12.0,452129.0,18085.16
3365,4621,2022-05-27 17:01:47,5,12.0,452154.0,18086.16
3366,4622,2022-05-27 17:02:01,5,6.0,452505.0,18100.2
3367,4623,2022-05-27 17:02:12,5,16.0,452780.0,18111.2
3368,4624,2022-05-27 17:02:44,5,5.0,453559.0,18142.36
3369,4625,2022-05-27 17:02:51,5,15.0,453734.0,18149.36
3370,4626,2022-05-27 17:03:05,5,4.0,454084.0,18163.36
3371,4627,2022-05-27 17:03:08,0,4.0,454159.0,18166.36
3372,4628,2022-05-27 17:03:20,0,14.0,454459.0,18178.36
3373,4629,2022-05-27 17:03:22,5,14.0,454509.0,18180.36
3374,4630,2022-05-27 17:03:23,5,4.0,454534.0,18181.36
3375,4631,2022-05-27 17:03:30,5,14.0,454709.0,18188.36
3376,4632,2022-05-27 17:03:37,0,5.0,454884.0,18195.36
3377,4633,2022-05-27 17:03:39,5,5.0,454934.0,18197.36
3378,4634,2022-05-27 17:24:56,3,12.0,455979.0,18239.16
3379,4635,2022-05-27 17:25:12,3,5.0,456379.0,18255.16
3380,4636,2022-05-27 17:25:50,3,15.0,0.0,0.0
3381,4637,2022-05-27 17:27:56,3,3.0,456699.0,18267.96
3382,4638,2022-05-27 17:35:11,3,13.0,456974.0,18278.96
3383,4639,2022-05-27 17:35:30,3,2.0,457449.0,18297.96
3384,4640,2022-05-27 18:19:16,3,12.0,457740.0,18309.6
3385,4641,2022-05-27 18:19:28,3,5.0,458040.0,18321.6
3386,4642,2022-05-27 18:22:09,3,15.0,458784.0,18351.36
3387,4643,2022-05-27 18:22:20,3,2.0,459059.0,18362.36
3388,4644,2022-05-27 19:28:23,3,12.0,459854.0,18394.16
3389,4645,2022-05-27 19:28:36,3,6.0,460179.0,18407.16
3390,4646,2022-05-27 19:28:53,3,16.0,460605.0,18424.2
3391,4647,2022-05-27 19:29:07,3,5.0,460955.0,18438.2
3392,4648,2022-05-27 19:33:26,3,15.0,461309.0,18452.36
3393,4649,2022-05-27 19:33:40,3,2.0,461660.0,18466.4
3394,4650,2022-05-27 20:33:00,3,12.0,461959.0,18478.36
3395,4651,2022-05-27 20:33:14,3,3.0,462309.0,18492.36
3396,4652,2022-05-27 20:34:41,3,13.0,462584.0,18503.36
3397,4653,2022-05-27 20:34:47,3,6.0,462734.0,18509.36
3398,4654,2022-05-27 20:35:31,3,16.0,463234.0,18529.36
3399,4655,2022-05-27 20:35:53,3,5.0,463784.0,18551.36
3400,4656,2022-05-28 06:41:04,5,15.0,465163.0,18606.52
3401,4657,2022-05-28 06:41:33,5,2.0,465887.0,18635.48
3402,4658,2022-05-28 06:43:16,5,12.0,467163.0,18686.52
3403,4659,2022-05-28 06:44:21,5,4.0,467667.0,18706.68
3404,4660,2022-05-28 06:44:28,5,14.0,467842.0,18713.68
3405,4661,2022-05-28 06:44:42,5,2.0,468192.0,18727.68
3406,4662,2022-05-28 06:44:53,5,12.0,468467.0,18738.68
3407,4663,2022-05-28 06:45:03,5,8.0,468717.0,18748.68
3408,4664,2022-05-28 06:45:44,5,18.0,469323.0,18772.92
3409,4665,2022-05-28 06:45:59,5,3.0,469698.0,18787.92
3410,4666,2022-05-28 06:46:13,5,13.0,469767.0,18790.68
3411,4667,2022-05-28 06:46:35,5,3.0,470317.0,18812.68
3412,4668,2022-05-28 06:46:53,5,13.0,470467.0,18818.68
3413,4669,2022-05-28 06:47:40,5,8.0,471642.0,18865.68
3414,4670,2022-05-28 06:47:49,5,18.0,471867.0,18874.68
3415,4671,2022-05-28 06:48:03,5,2.0,472218.0,18888.72
3416,4672,2022-05-28 06:49:14,5,12.0,472492.0,18899.68
3417,4673,2022-05-28 06:49:34,5,2.0,472992.0,18919.68
3418,4674,2022-05-28 06:49:45,5,12.0,473267.0,18930.68
3419,4675,2022-05-28 06:49:49,5,2.0,473367.0,18934.68
3420,4676,2022-05-28 06:50:22,5,12.0,473672.0,18946.88
3421,4677,2022-05-28 06:50:25,5,8.0,473748.0,18949.92
3422,4678,2022-05-28 06:56:04,5,18.0,474082.0,18963.28
3423,4679,2022-05-28 06:56:07,5,2.0,474157.0,18966.28
3424,4680,2022-05-28 06:57:39,5,12.0,474458.0,18978.32
3425,4681,2022-05-28 06:57:45,5,8.0,474608.0,18984.32
3426,4682,2022-05-28 06:58:13,5,18.0,475308.0,19012.32
3427,4683,2022-05-28 06:58:26,5,3.0,475632.0,19025.28
3428,4684,2022-05-28 06:58:40,5,13.0,0.0,0.0
3429,4685,2022-05-28 06:59:48,5,8.0,476022.0,19040.88
3430,4686,2022-05-28 06:59:57,5,18.0,476247.0,19049.88
3431,4687,2022-05-28 07:00:03,5,2.0,476397.0,19055.88
3432,4688,2022-05-28 07:04:16,5,12.0,476902.0,19076.08
3433,4689,2022-05-28 07:04:51,5,6.0,477777.0,19111.08
3434,4690,2022-05-28 07:05:18,5,16.0,478293.0,19131.72
3435,4691,2022-05-28 07:05:34,5,2.0,478692.0,19147.68
3436,4692,2022-05-28 07:06:00,5,12.0,479062.0,19162.48
3437,4693,2022-05-28 07:06:28,5,4.0,479762.0,19190.48
3438,4694,2022-05-28 07:06:53,5,14.0,480127.0,19205.08
3439,4695,2022-05-28 07:07:00,5,5.0,480302.0,19212.08
3440,4696,2022-05-28 07:08:35,5,15.0,480517.0,19220.68
3441,4697,2022-05-28 07:09:12,5,4.0,480763.0,19230.52
3442,4698,2022-05-28 07:09:15,5,14.0,480837.0,19233.48
3443,4699,2022-05-28 07:09:30,5,3.0,481212.0,19248.48
3444,4700,2022-05-28 07:09:47,5,13.0,481638.0,19265.52
3445,4701,2022-05-28 07:09:57,5,8.0,481888.0,19275.52
3446,4702,2022-05-28 07:11:03,5,18.0,482437.0,19297.48
3447,4703,2022-05-28 07:11:18,5,3.0,482812.0,19312.48
3448,4704,2022-05-28 07:11:45,5,13.0,483107.0,19324.28
3449,4705,2022-05-28 07:11:54,5,2.0,483332.0,19333.28
3450,4706,2022-05-28 07:12:11,5,12.0,483718.0,19348.72
3451,4707,2022-05-28 07:12:37,5,4.0,484368.0,19374.72
3452,4708,2022-05-28 07:13:51,5,14.0,484817.0,19392.68
3453,4709,2022-05-28 07:14:13,5,2.0,485367.0,19414.68
3454,4710,2022-05-28 07:21:59,0,15.0,485638.0,19425.52
3455,4711,2022-05-28 07:22:19,0,4.0,486138.0,19445.52
3456,4712,2022-05-28 07:22:25,5,12.0,486287.0,19451.48
3457,4713,2022-05-28 07:22:36,0,14.0,486562.0,19462.48
3458,4714,2022-05-28 07:22:51,0,8.0,486937.0,19477.48
3459,4715,2022-05-28 07:23:08,5,8.0,487362.0,19494.48
3460,4716,2022-05-28 07:23:13,5,18.0,487487.0,19499.48
3461,4717,2022-05-28 07:24:20,0,18.0,488043.0,19521.72
3462,4718,2022-05-28 07:24:31,0,4.0,488318.0,19532.72
3463,4719,2022-05-28 07:24:49,5,4.0,488767.0,19550.68
3464,4720,2022-05-28 07:25:32,0,14.0,489002.0,19560.08
3465,4721,2022-05-28 07:25:49,0,8.0,489427.0,19577.08
3466,4722,2022-05-28 07:26:48,0,18.0,490003.0,19600.12
3467,4723,2022-05-28 07:27:01,0,3.0,490328.0,19613.12
3468,4724,2022-05-28 07:27:13,0,13.0,490627.0,19625.08
3469,4725,2022-05-28 07:27:20,0,8.0,490802.0,19632.08
3470,4726,2022-05-28 07:27:38,0,18.0,491012.0,19640.48
3471,4727,2022-05-28 07:27:53,0,4.0,491387.0,19655.48
3472,4728,2022-05-28 07:30:39,0,14.0,491617.0,19664.68
3473,4729,2022-05-28 07:30:42,5,14.0,491692.0,19667.68
3474,4730,2022-05-28 07:30:51,0,8.0,491917.0,19676.68
3475,4731,2022-05-28 07:31:00,5,2.0,492142.0,19685.68
3476,4732,2022-05-28 07:31:27,0,18.0,492798.0,19711.92
3477,4733,2022-05-28 07:31:30,0,8.0,492873.0,19714.92
3478,4734,2022-05-28 07:31:37,0,18.0,493048.0,19721.92
3479,4735,2022-05-28 07:31:38,0,8.0,493073.0,19722.92
3480,4736,2022-05-28 07:31:42,0,18.0,493173.0,19726.92
3481,4737,2022-05-28 07:31:53,0,3.0,493448.0,19737.92
3482,4738,2022-05-28 07:32:21,0,13.0,493947.0,19757.88
3483,4739,2022-05-28 07:32:28,0,4.0,494122.0,19764.88
3484,4740,2022-05-28 07:35:30,0,14.0,494332.0,19773.28
3485,4741,2022-05-28 07:35:36,0,3.0,494482.0,19779.28
3486,4742,2022-05-28 07:35:56,0,15.0,494682.0,19787.28
3487,4743,2022-05-28 07:35:59,0,15.0,494757.0,19790.28
3488,4744,2022-05-28 07:36:04,0,15.0,494882.0,19795.28
3489,4745,2022-05-28 07:36:08,0,15.0,494982.0,19799.28
3490,4746,2022-05-28 07:36:12,0,13.0,495083.0,19803.32
3491,4747,2022-05-28 07:36:38,0,2.0,495733.0,19829.32
3492,4748,2022-05-28 07:36:41,0,2.0,495808.0,19832.32
3493,4749,2022-05-28 07:36:42,0,2.0,495833.0,19833.32
3494,4750,2022-05-28 07:36:56,0,2.0,496182.0,19847.28
3495,4751,2022-05-28 07:37:54,0,12.0,496812.0,19872.48
3496,4752,2022-05-28 07:37:56,0,12.0,496862.0,19874.48
3497,4753,2022-05-28 07:38:00,0,12.0,496962.0,19878.48
3498,4754,2022-05-28 07:38:02,0,12.0,497012.0,19880.48
3499,4755,2022-05-28 07:38:17,0,4.0,497387.0,19895.48
3500,4756,2022-05-28 07:38:18,0,4.0,497412.0,19896.48
3501,4757,2022-05-28 07:38:21,0,4.0,497487.0,19899.48
3502,4758,2022-05-28 07:38:22,0,4.0,497512.0,19900.48
3503,4759,2022-05-28 07:39:00,0,14.0,497763.0,19910.52
3504,4760,2022-05-28 07:39:02,0,14.0,497813.0,19912.52
3505,4761,2022-05-28 07:39:03,0,5.0,497838.0,19913.52
3506,4762,2022-05-28 07:39:04,0,14.0,497863.0,19914.52
3507,4763,2022-05-28 07:39:08,0,5.0,497963.0,19918.52
3508,4764,2022-05-28 07:39:09,0,5.0,497988.0,19919.52
3509,4765,2022-05-28 07:39:21,0,14.0,498187.0,19927.48
3510,4766,2022-05-28 07:39:24,0,5.0,498262.0,19930.48
3511,4767,2022-05-28 07:41:00,0,14.0,498463.0,19938.52
3512,4768,2022-05-28 07:41:04,0,5.0,498543.0,19941.72
3513,4769,2022-05-28 07:42:40,0,15.0,498782.0,19951.28
3514,4770,2022-05-28 07:42:51,0,4.0,499057.0,19962.28
3515,4771,2022-05-28 07:44:27,0,14.0,499217.0,19968.68
3516,4772,2022-05-28 07:44:36,0,3.0,499442.0,19977.68
3517,4773,2022-05-28 07:46:21,0,13.0,499948.0,19997.92
3518,4774,2022-05-28 07:46:31,0,4.0,500197.0,20007.88
